dataset,rel_path,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_hue,std_hue,hue_entropy,mean_saturation,mean_value,lab_L,lab_a,lab_b,colorfulness
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00023.jpg,207.551025390625,199.52296447753906,201.5369873046875,59.58271408081055,66.62901306152344,65.88410186767578,0.3529127538204193,0.3675200939178467,-3.943316459952457,0.10506569594144821,0.8278961777687073,80.35350799560547,3.618969440460205,0.10552974790334702,21.947050094604492
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00024.jpg,215.72576904296875,208.40943908691406,209.75128173828125,54.53173065185547,61.98466491699219,61.63640594482422,0.341498464345932,0.3472500145435333,-3.11153986869165,0.09527477622032166,0.8583483099937439,83.60657501220703,3.1605348587036133,0.3673662543296814,20.537628173828125
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00025.jpg,209.50128173828125,200.1466827392578,206.55740356445312,51.74683380126953,59.22595977783203,56.215232849121094,0.4414948523044586,0.3436974585056305,-2.5966171108018967,0.12157074362039566,0.8477941155433655,81.05070495605469,4.971704483032227,-2.0278074741363525,27.140527725219727
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00026.jpg,210.1543426513672,205.35203552246094,208.9706573486328,51.63868713378906,55.59888458251953,52.19623565673828,0.42494964599609375,0.3237142860889435,-3.465128174938089,0.0940609723329544,0.8488395810127258,82.50228881835938,2.688717842102051,-1.2778774499893188,21.357406616210938
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00027.jpg,196.636474609375,192.13265991210938,194.65306091308594,62.766666412353516,67.59371948242188,62.06649398803711,0.39015698432922363,0.34346434473991394,-3.6217392647360396,0.09740712493658066,0.7874850034713745,77.34239196777344,2.5077507495880127,-0.8989586234092712,18.75704002380371
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00028.jpg,198.10459899902344,194.94642639160156,197.2538299560547,63.09942626953125,66.56421661376953,60.46379470825195,0.3545878231525421,0.3243860900402069,-3.268434127968575,0.09146034717559814,0.7977791428565979,78.27387237548828,1.9421935081481934,-0.9897648692131042,17.9605712890625
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00029.jpg,177.21046447753906,171.4272918701172,171.64413452148438,69.59544372558594,74.12982940673828,72.1781005859375,0.38207727670669556,0.36150670051574707,-3.0667732103283507,0.11848893761634827,0.7061124444007874,69.45075988769531,2.548835277557373,0.5956192016601562,17.083677291870117
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00030.jpg,216.31504821777344,212.3903045654297,216.7908172607422,51.74349594116211,56.03495788574219,51.81370544433594,0.400623083114624,0.33649858832359314,-2.8711842820138522,0.07634912431240082,0.8709483742713928,84.95404052734375,2.476775884628296,-1.765561819076538,18.98383903503418
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00031.jpg,217.86734008789062,210.81887817382812,213.59310913085938,47.38291549682617,53.44227981567383,48.83603286743164,0.39647549390792847,0.3445855379104614,-2.9663528555467584,0.0910213440656662,0.8715186715126038,84.6903305053711,3.2906486988067627,-0.5720929503440857,21.64443016052246
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00032.jpg,215.89540100097656,207.5956573486328,214.90689086914062,49.4786262512207,55.98843765258789,48.33408737182617,0.4773778021335602,0.34458595514297485,-3.1138208804161227,0.10117382556200027,0.8703681826591492,83.73065185546875,4.624279499053955,-2.741865873336792,24.131654739379883
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00033.jpg,207.9119873046875,197.73086547851562,200.07908630371094,50.966712951660156,59.42951965332031,57.3763427734375,0.4302220344543457,0.35012200474739075,-2.3318054038835765,0.12482896447181702,0.8348039388656616,80.14716339111328,4.572879314422607,0.15125741064548492,27.8209228515625
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00034.jpg,218.93240356445312,212.3596954345703,210.34693908691406,47.23026657104492,54.297725677490234,55.71371078491211,0.3049202859401703,0.34523534774780273,-3.745499553868044,0.08023055642843246,0.8649910092353821,85.0398178100586,2.2050986289978027,1.9425323009490967,19.548646926879883
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00035.jpg,215.77040100097656,208.31504821777344,211.29209899902344,51.77138137817383,58.25735855102539,54.20240020751953,0.38553938269615173,0.34985384345054626,-3.0184294499095747,0.09382464736700058,0.8627650737762451,83.73451232910156,3.5184643268585205,-0.5976510643959045,22.036317825317383
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00036.jpg,211.0727081298828,202.3890380859375,211.01785278320312,51.15147399902344,57.68927001953125,48.39674377441406,0.4791877865791321,0.3335082530975342,-2.8264466258417125,0.1142418161034584,0.8576130867004395,81.90503692626953,5.110602378845215,-3.412621259689331,26.510374069213867
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00037.jpg,213.16964721679688,208.17091369628906,211.2028045654297,51.26079177856445,55.23420715332031,52.40947723388672,0.4511306881904602,0.34733647108078003,-3.035333368268226,0.0713919997215271,0.8504501581192017,83.4917984008789,2.5036826133728027,-0.9359157085418701,16.3242130279541
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00038.jpg,214.9783172607422,211.64540100097656,214.10459899902344,52.973140716552734,57.141578674316406,53.8435173034668,0.39793798327445984,0.317988783121109,-2.717411591769476,0.0798838883638382,0.8637304306030273,84.56987762451172,1.9172531366348267,-0.8568482398986816,18.75619888305664
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00039.jpg,206.02296447753906,200.85841369628906,203.46810913085938,57.46992874145508,62.21827697753906,60.02770233154297,0.39926984906196594,0.3366071879863739,-3.3402061918641692,0.09370095282793045,0.8273409008979797,80.70313262939453,2.630998373031616,-0.6805317401885986,19.692890167236328
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00040.jpg,180.0994873046875,174.7142791748047,173.9477081298828,69.87616729736328,73.95352935791016,72.4081802368164,0.3490888178348541,0.35435524582862854,-3.400796463990687,0.12067479640245438,0.7174620628356934,70.62062072753906,2.208549737930298,1.0445728302001953,17.62352752685547
Batik_Lasem,motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00041.jpg,199.6875,196.67984008789062,198.5255126953125,62.818519592285156,65.9195556640625,61.02278137207031,0.36017757654190063,0.32138487696647644,-4.242318537539041,0.08884221315383911,0.8024109601974487,78.88728332519531,1.7741365432739258,-0.7267231941223145,17.142845153808594
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_182615.jpg,47.33928680419922,82.88774871826172,171.2111053466797,39.666080474853516,25.8336124420166,34.39999008178711,0.5871922969818115,0.14490005373954773,-11.515638566680455,0.7563917636871338,0.6923182010650635,37.9849967956543,21.88002586364746,-50.13405990600586,91.92560577392578
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_182936.jpg,150.23126220703125,48.78643798828125,40.62994384765625,33.812103271484375,26.208656311035156,12.408344268798828,0.5270078778266907,0.481876015663147,-10.755979722440891,0.7359572649002075,0.5891517996788025,35.98788833618164,40.91501235961914,28.716135025024414,70.45923614501953
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_183203.jpg,165.16258239746094,50.97103500366211,69.65975189208984,21.807247161865234,43.71567153930664,38.02230453491211,0.8688884377479553,0.28707337379455566,-12.692689499746798,0.7148264646530151,0.6476965546607971,40.206016540527344,46.49217224121094,17.70842933654785,66.92156219482422
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_183326.jpg,147.97991943359375,126.93022918701172,103.49042510986328,19.91489601135254,24.24224281311035,16.291017532348633,0.14299634099006653,0.18971019983291626,-14.055672102693649,0.31810057163238525,0.5803434252738953,54.39704132080078,4.528051376342773,15.670589447021484,24.548831939697266
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_183529.jpg,180.755126953125,77.84479522705078,86.83068084716797,19.728382110595703,13.333083152770996,12.372146606445312,0.9542490839958191,0.16068176925182343,-15.076859716770434,0.5761428475379944,0.7088436484336853,46.855525970458984,42.45717239379883,15.799656867980957,49.07425308227539
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_183750.jpg,68.02456665039062,56.10352325439453,46.17508316040039,38.39497756958008,33.43385696411133,13.417532920837402,0.741135835647583,0.364664763212204,-7.864423733969095,0.25571250915527344,0.2674349844455719,24.209762573242188,4.476694107055664,6.47020149230957,45.54684066772461
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180828_183834.jpg,153.06793212890625,130.744873046875,111.81243133544922,26.482088088989258,28.443918228149414,29.918745040893555,0.11015493422746658,0.174136221408844,-13.12885071816774,0.283971905708313,0.6002662777900696,55.99663543701172,5.759602069854736,13.442710876464844,26.38195037841797
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_105656.jpg,197.56935119628906,188.88735961914062,170.76776123046875,19.354127883911133,24.929500579833984,42.97111129760742,0.2650566101074219,0.24601611495018005,-6.510219630650388,0.1647973507642746,0.782760500907898,76.81942749023438,0.5839005708694458,10.55937671661377,38.16048812866211
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_105815.jpg,201.3258819580078,192.4449005126953,185.9478302001953,17.9998722076416,50.95595932006836,47.04037857055664,0.36109545826911926,0.2390337884426117,-4.6204639977345625,0.11786007136106491,0.8042304515838623,78.7409896850586,2.4959139823913574,5.677119255065918,43.33283233642578
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_105834.jpg,204.50965881347656,202.37661743164062,192.6467742919922,14.028833389282227,20.898029327392578,41.86665725708008,0.42754292488098145,0.20987941324710846,-6.093050967247085,0.11057331413030624,0.8212110996246338,81.41360473632812,-0.40465810894966125,5.410694599151611,34.7264404296875
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_110001.jpg,122.41898345947266,145.78977966308594,66.09891510009766,35.44865417480469,19.01950454711914,18.550615310668945,0.21441633999347687,0.05563516542315483,-11.701840816680672,0.5751094818115234,0.5746924877166748,57.26583480834961,-20.40656852722168,39.181541442871094,52.61488342285156
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_110036.jpg,170.3232879638672,191.64410400390625,169.67332458496094,21.460880279541016,40.48805618286133,33.96540832519531,0.38551607728004456,0.16829326748847961,-6.773605095903273,0.24221405386924744,0.801834225654602,75.84912872314453,-10.402661323547363,9.40750789642334,56.669921875
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_110203.jpg,171.84344482421875,92.00531005859375,141.88650512695312,15.388179779052734,39.122703552246094,22.755264282226562,0.7685921788215637,0.2661857008934021,-9.071706642824791,0.5065868496894836,0.676209032535553,50.613136291503906,38.459693908691406,-12.17567253112793,66.590576171875
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_110943.jpg,87.36981201171875,75.56485748291016,61.10639190673828,40.468196868896484,33.50970458984375,39.51543045043945,0.17100121080875397,0.19397702813148499,-10.279247136023773,0.3442501723766327,0.34289881587028503,32.5871696472168,2.235659599304199,10.77950382232666,26.831199645996094
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_111139.jpg,206.4828338623047,205.8974151611328,199.83119201660156,10.455650329589844,15.639351844787598,23.602890014648438,0.3425285518169403,0.19405290484428406,-2.7807128751760795,0.058798447251319885,0.8227434754371643,82.61044311523438,-0.7383046746253967,3.1887574195861816,18.152189254760742
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_111350.jpg,173.88446044921875,168.6208953857422,161.35157775878906,46.14025115966797,44.657875061035156,39.44952392578125,0.21293701231479645,0.2391078770160675,-7.281351487253525,0.09348837286233902,0.6876579523086548,68.85900115966797,0.666057825088501,4.310976505279541,16.570384979248047
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_111707.jpg,204.91305541992188,199.30886840820312,171.07638549804688,43.19227981567383,42.81712341308594,42.722381591796875,0.15786541998386383,0.055137746036052704,-11.502353270221391,0.1786113828420639,0.8074887990951538,79.76878356933594,-2.537951707839966,14.93171215057373,31.503971099853516
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_111806.jpg,194.9376678466797,188.1314697265625,190.3218231201172,17.715625762939453,32.98019027709961,22.939363479614258,0.3012441098690033,0.23734717071056366,-3.9081917092419243,0.11096617579460144,0.7899045348167419,77.02445220947266,3.296733856201172,-0.17750829458236694,37.52738571166992
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112053.jpg,207.99888610839844,209.1681365966797,202.6053924560547,24.06122398376465,26.77610969543457,37.41022491455078,0.43931958079338074,0.1938289850950241,-7.104913418548246,0.11829660087823868,0.8515495657920837,83.67996978759766,-1.0620033740997314,3.3855910301208496,33.79243469238281
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112159.jpg,197.6549072265625,194.1464080810547,186.8249969482422,18.968467712402344,32.81529235839844,33.001102447509766,0.24907392263412476,0.1907355636358261,-5.354013257594303,0.0763087123632431,0.7789219617843628,78.56427001953125,0.14543870091438293,4.454930782318115,22.973905563354492
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112239.jpg,209.11355590820312,206.9114990234375,196.8545684814453,16.15164566040039,28.651779174804688,33.326934814453125,0.35062387585639954,0.222478985786438,-4.414167830453312,0.10701680183410645,0.83724045753479,83.01548767089844,-0.6831174492835999,5.501708507537842,28.718780517578125
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112309.jpg,180.3916778564453,174.4072265625,160.2578887939453,57.62944793701172,52.373443603515625,48.21090316772461,0.1724643111228943,0.14375971257686615,-7.926614644857166,0.13845260441303253,0.7147819995880127,70.64947509765625,-0.2838832437992096,7.857868671417236,22.9727725982666
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112523.jpg,189.8290252685547,187.05233764648438,185.47535705566406,59.23044967651367,56.64704895019531,52.37171173095703,0.31074628233909607,0.3107331097126007,-4.644509465801974,0.07278461009263992,0.7540459036827087,75.2694091796875,0.7844067215919495,0.9238108396530151,10.572701454162598
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112602.jpg,214.16888427734375,209.1336669921875,202.88131713867188,7.818960666656494,8.55129337310791,12.647860527038574,0.18257242441177368,0.25723743438720703,-10.609580877292414,0.05466905236244202,0.8400980830192566,84.11016082763672,0.6438092589378357,3.7307169437408447,9.187328338623047
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112728.jpg,178.990478515625,140.83116149902344,136.81785583496094,44.79751205444336,72.05320739746094,65.69122314453125,0.516739010810852,0.3526352643966675,-4.508974198683111,0.3564108610153198,0.7468329668045044,63.592777252197266,14.743566513061523,11.751786231994629,88.91210174560547
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_112917.jpg,75.379150390625,62.83655548095703,151.24049377441406,38.07321548461914,37.53206253051758,16.791751861572266,0.6528836488723755,0.14836713671684265,-9.073034355334482,0.6226295232772827,0.6051214337348938,32.83548355102539,31.29402732849121,-46.54575729370117,65.7585220336914
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113053.jpg,192.62155151367188,61.688140869140625,125.7142333984375,10.59533977508545,52.1270637512207,22.24725341796875,0.8190096020698547,0.2586681842803955,-11.738946464964581,0.7002881765365601,0.7567596435546875,48.87020492553711,54.57121658325195,-4.550279140472412,89.68519592285156
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113149.jpg,207.3455810546875,208.558349609375,209.18841552734375,25.212326049804688,18.103906631469727,18.96295928955078,0.5023773908615112,0.2248697131872177,-1.6797164247985805,0.05814966931939125,0.837995171546936,83.67898559570312,0.0006039805011823773,-0.2647613286972046,25.873987197875977
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113304.jpg,190.22274780273438,169.2506561279297,166.896240234375,23.66727638244629,57.98459243774414,58.133968353271484,0.47371944785118103,0.3208097219467163,-3.2912114224276516,0.1866547018289566,0.7586988806724548,71.60840606689453,7.696907043457031,6.0125603675842285,54.038551330566406
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113330.jpg,212.01980590820312,213.97386169433594,213.3062286376953,10.595696449279785,28.032962799072266,27.070873260498047,0.4980587661266327,0.12489670515060425,-8.18962301289708,0.055018894374370575,0.8560539484024048,85.54596710205078,-0.5927091240882874,0.4601370394229889,24.198640823364258
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113406.jpg,186.65440368652344,57.19989013671875,131.28408813476562,10.215234756469727,45.366451263427734,20.818212509155273,0.8515315651893616,0.19032327830791473,-13.133014208191184,0.7055157423019409,0.7337855100631714,46.979610443115234,56.081703186035156,-10.851879119873047,81.25505065917969
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113426.jpg,222.35653686523438,221.10997009277344,216.4176025390625,11.560179710388184,14.324284553527832,14.29571533203125,0.1726413369178772,0.11954863369464874,-9.524842933211309,0.03605447709560394,0.8755733966827393,88.12020111083984,-0.3009570240974426,2.4431257247924805,14.651412963867188
NeuralLoom,Mekhela chador body/Mekhela chador body/Mekhela chador/20180831_113449.jpg,209.88613891601562,209.78956604003906,207.34669494628906,14.173020362854004,16.069725036621094,15.603248596191406,0.30413031578063965,0.19924087822437286,-3.456680415192956,0.03515680134296417,0.8329366445541382,84.0492172241211,-0.2886018455028534,1.2080632448196411,14.678471565246582
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182615.jpg/cropped_1.jpg,49.60142135620117,87.5142822265625,175.83670043945312,41.945560455322266,27.801231384277344,28.40245246887207,0.5906810164451599,0.12686073780059814,-12.276926370283435,0.7492868900299072,0.7073721289634705,39.581947326660156,20.630231857299805,-50.40087127685547,88.45853424072266
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182615.jpg/cropped_2.jpg,47.058448791503906,76.4037857055664,158.75857543945312,39.13357162475586,25.02040672302246,36.77226638793945,0.582684338092804,0.16463527083396912,-10.325950144461666,0.7426340579986572,0.6468000411987305,35.38188552856445,21.80268669128418,-46.861328125,90.60920715332031
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182615.jpg/cropped_3.jpg,45.4764404296875,87.37531280517578,181.90728759765625,39.69774627685547,26.601911544799805,32.383522033691406,0.590694785118103,0.12594175338745117,-12.833997786730789,0.7791179418563843,0.7314972877502441,39.796390533447266,22.335832595825195,-53.56058120727539,92.53248596191406
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182615.jpg/cropped_4.jpg,47.59064483642578,79.93602752685547,168.52386474609375,38.953914642333984,24.241931915283203,36.59834671020508,0.5851829051971436,0.15755261480808258,-10.843042534180004,0.7545900344848633,0.6843135356903076,37.09964370727539,23.09998321533203,-49.9135627746582,93.58020782470703
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182615.jpg/cropped_5.jpg,38.60032272338867,76.84945678710938,170.8251190185547,24.88031578063965,18.895488739013672,35.62825393676758,0.5990208983421326,0.11643187701702118,-12.58108328072162,0.7862716913223267,0.68047034740448,35.62104034423828,22.918739318847656,-53.465389251708984,81.43622589111328
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182936.jpg/cropped_1.jpg,146.90475463867188,44.08441162109375,39.02171325683594,30.865262985229492,21.177227020263672,10.41627311706543,0.604357123374939,0.4743494987487793,-11.358943656962111,0.7443941235542297,0.5760970711708069,34.541202545166016,41.7827262878418,27.90788459777832,67.43582153320312
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182936.jpg/cropped_2.jpg,147.58189392089844,50.08839416503906,39.43183898925781,37.09955978393555,26.495689392089844,13.97225570678711,0.46752336621284485,0.4779238998889923,-10.509505800178523,0.7325384020805359,0.5787938833236694,35.70075225830078,39.32638168334961,28.806100845336914,73.569580078125
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182936.jpg/cropped_3.jpg,156.06829833984375,51.15970993041992,43.46144485473633,29.80176544189453,27.34109878540039,13.280230522155762,0.6047613024711609,0.47104838490486145,-10.911190468814707,0.7337453365325928,0.6120325922966003,37.55031967163086,42.13043212890625,29.113264083862305,69.10919189453125
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182936.jpg/cropped_4.jpg,150.47802734375,49.65779495239258,41.02027893066406,36.71997833251953,29.399032592773438,13.252840995788574,0.5268514156341553,0.4819211959838867,-10.655885686032308,0.7352206707000732,0.5901098251342773,36.167877197265625,40.52529525756836,28.800668716430664,70.84306335449219
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_182936.jpg/cropped_5.jpg,153.32125854492188,45.56540298461914,37.6922607421875,31.424026489257812,25.082979202270508,11.338211059570312,0.5303752422332764,0.4837048053741455,-10.87152378124551,0.7628810405731201,0.6012598872184753,35.993682861328125,43.27581787109375,30.62394142150879,69.50978088378906
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183203.jpg/cropped_1.jpg,166.333740234375,54.520263671875,73.8370132446289,22.185775756835938,45.49508285522461,40.496910095214844,0.8661215901374817,0.2887553572654724,-12.482455636655999,0.6977712512016296,0.6522906422615051,41.02824783325195,45.84714126586914,16.32470703125,65.2274398803711
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183203.jpg/cropped_2.jpg,164.32508850097656,49.21699523925781,67.03490447998047,21.593952178955078,41.04730224609375,31.87479019165039,0.8610357642173767,0.2984945774078369,-13.083883788160577,0.7228474020957947,0.6444122791290283,39.70001983642578,46.65402603149414,18.464765548706055,66.88493347167969
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183203.jpg/cropped_3.jpg,162.77011108398438,46.80602264404297,65.49501037597656,19.99812126159668,40.20849609375,34.140708923339844,0.8745563626289368,0.2835853099822998,-13.232768079628778,0.7344580888748169,0.6383149027824402,38.89413070678711,47.27493667602539,18.361867904663086,61.701988220214844
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183203.jpg/cropped_4.jpg,167.3392791748047,53.19829559326172,72.4743881225586,24.972492218017578,48.143558502197266,44.801849365234375,0.8715131878852844,0.27872633934020996,-12.012250067904077,0.7069385647773743,0.6562398076057434,41.20057678222656,46.283935546875,17.60112953186035,72.63574981689453
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183203.jpg/cropped_5.jpg,171.02877807617188,56.503807067871094,77.44060516357422,22.8067569732666,52.13999938964844,48.256553649902344,0.8924967646598816,0.243207186460495,-12.06012126860032,0.6981999278068542,0.670706033706665,42.584320068359375,46.52881622314453,16.641448974609375,72.90292358398438
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183326.jpg/cropped_1.jpg,148.09454345703125,128.65335083007812,106.0464859008789,20.793691635131836,24.769208908081055,15.972726821899414,0.14708036184310913,0.1929488629102707,-13.987174005987317,0.3004222810268402,0.5807657241821289,54.90589904785156,3.9675559997558594,14.908817291259766,23.102096557617188
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183326.jpg/cropped_2.jpg,144.21473693847656,122.04044342041016,97.56871795654297,19.973234176635742,23.541181564331055,16.463579177856445,0.1425589621067047,0.19090493023395538,-13.971366284540153,0.340337872505188,0.5656861662864685,52.58415222167969,4.911623954772949,16.53570556640625,25.36309242248535
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183326.jpg/cropped_3.jpg,151.47686767578125,131.37771606445312,109.21797180175781,16.979740142822266,22.171268463134766,11.107147216796875,0.14013603329658508,0.18128865957260132,-14.239789207212738,0.2961726188659668,0.5940325260162354,56.0955924987793,4.244303226470947,14.711166381835938,24.14141845703125
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183326.jpg/cropped_4.jpg,148.91685485839844,125.34996032714844,101.0024185180664,21.384618759155273,25.749025344848633,18.55580711364746,0.13994687795639038,0.19332706928253174,-14.171696411306625,0.3402364253997803,0.5839875936508179,53.99494171142578,5.474039077758789,16.609975814819336,25.442161560058594
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183326.jpg/cropped_5.jpg,151.0861053466797,128.84103393554688,105.2686996459961,17.2890567779541,21.90558433532715,10.768167495727539,0.14397269487380981,0.19561167061328888,-14.065601410106925,0.3188323676586151,0.5924949049949646,55.28404235839844,4.940687656402588,15.852364540100098,24.48092269897461
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183529.jpg/cropped_1.jpg,182.0848846435547,81.0957260131836,90.19412994384766,23.548824310302734,15.053386688232422,12.436899185180664,0.9373133182525635,0.19473786652088165,-14.732730023038018,0.5654538869857788,0.7140583395957947,47.73529052734375,41.61701202392578,14.972987174987793,51.91394805908203
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183529.jpg/cropped_2.jpg,173.07199096679688,69.54559326171875,79.78166198730469,25.651391983032227,12.04222583770752,13.302995681762695,0.9789507389068604,0.06482162326574326,-15.835997489579535,0.5978242754936218,0.6787137985229492,43.87446212768555,43.0588493347168,15.898189544677734,51.22633361816406
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183529.jpg/cropped_3.jpg,186.12374877929688,82.94559478759766,92.75054931640625,14.719710350036621,11.806428909301758,10.941167831420898,0.9345414042472839,0.2015533149242401,-14.677827292976456,0.563792884349823,0.729897141456604,48.81251525878906,42.45726013183594,15.003104209899902,47.22895050048828
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183529.jpg/cropped_4.jpg,182.15814208984375,77.21377563476562,86.2387466430664,7.788110256195068,10.87229061126709,9.201865196228027,0.9626667499542236,0.13817322254180908,-15.289935060741742,0.5824170112609863,0.7143456935882568,46.992431640625,43.267704010009766,16.3424129486084,43.84194564819336
NeuralLoom,mekhela_cropped_imgs/mekhela_cropped_imgs/mekhela_cropped_imgs20180828_183529.jpg/cropped_5.jpg,183.22190856933594,78.26914978027344,87.30272674560547,8.241182327270508,10.686915397644043,8.60476016998291,0.9404284954071045,0.1937442421913147,-14.785969258432011,0.5822434425354004,0.7185173034667969,47.37400817871094,43.231327056884766,16.229928970336914,44.210472106933594
